"Expedition","Sample name","Program","Ship","Station","Cast number","Latitude (decimals)","Longitude (decimals)","Bottom depth (m)","Sampling date (UTC)","Gear","Sampling depth (m) from/Distance from core bottom (cm)","Sampling depth (m) to /Distance from core bottom (cm) to","Animal group","Sample type","Responsible","Comment","Floe","Location","Ice core type","Ice core number","Distance from core bottom (cm) from","Distance from core bottom (cm) to","Ice thickness (m)","Snow thickness (cm)","Freeboard (cm)","Total melted volume (ml)","Salinity","Filtered volume (ml)"
"N-ICE15","CDO-414","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",25,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CDO-415","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",15,,"Water","CDOM","Mats Granskog",,"Floe 3",,,,,,,,,,,
"N-ICE15","CHL-523","N-ICE","R/V Lance","Refrozen lead transect 4",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",10,25.5,"Sea ice algae","Pigments","Philipp Assmy","3 cores pooled","Floe 3",,,"Site4",,,25.5,5.25,,2280,6.6,200
"N-ICE15","CHL-524","N-ICE","R/V Lance","Refrozen lead transect 5",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",0,10,"Sea ice algae","Pigments","Philipp Assmy","3 cores pooled","Floe 3",,,"Site5",,,25,5.75,,1600,7.2,200
"N-ICE15","CHL-525","N-ICE","R/V Lance","Refrozen lead transect 5",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",10,25,"Sea ice algae","Pigments","Philipp Assmy","3 cores pooled","Floe 3",,,"Site5",,,25,5.75,,2330,6.2,200
"N-ICE15","CHL-526","N-ICE","R/V Lance","Refrozen lead transect",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",,,"Sea ice algae","Pigments","Philipp Assmy","2 cores pooled","Floe 3",,,"Rubble",,,,,,1250,6.2,150
"N-ICE15","CHL-527","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,2650,5.2,300
"N-ICE15","CHL-528","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3000,4.8,300
"N-ICE15","CHL-529","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",20,40,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5425,4.7,500
"N-ICE15","CHL-530","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",40,60,"Sea ice algae","Pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5580,3.8,500
"N-ICE15","DIC-607","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",300,,"Water","DIC/AT","Agnetha Fransson","mixed bottles, weird order correct","Floe 3",,,,,,,,,,,
"N-ICE15","DIC-608","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",400,,"Water","DIC/AT","Agnetha Fransson","mixed bottles, weird order correct","Floe 3",,,,,,,,,,,
"N-ICE15","DIC-609","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",250,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-610","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",200,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-611","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",150,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-612","N-ICE","R/V Lance","On-ice CTD-067",67,80.9435,8.4871,782.4,23/05/2015 08:17,"On-ice CTD",100,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-613","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",75,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-614","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",50,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-615","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",25,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-616","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",15,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-617","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",5,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-618","N-ICE","R/V Lance","On-ice CTD-068",68,80.9392,8.4875,782.4,23/05/2015 10:41,"On-ice CTD",2,,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,,,,,,,,,
"N-ICE15","DIC-619","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",0,10,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,62,,,134,47,,,,
"N-ICE15","DIC-620","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",10,20,"Water","DIC/AT","Agnetha Fransson",,"Floe 3",,,62,,,134,47,,,,
"N-ICE15","DOC-284","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,2650,5.2,
"N-ICE15","DOC-285","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",10,20,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3000,4.8,
"N-ICE15","DOC-286","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",20,40,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5425,4.7,
"N-ICE15","DOC-287","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",40,60,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5580,3.8,
"N-ICE15","DOC-288","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",60,80,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5500,3.1,
"N-ICE15","DOC-289","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",80,100,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5550,0.8,
"N-ICE15","DOC-290","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",100,120,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5420,0.2,
"N-ICE15","DOC-291","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",120,132,"Water","DOC/TDN","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3440,0.4,
"N-ICE15","FCF-096","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",0,10,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-097","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",10,20,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-098","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",20,30,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-099","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",30,40,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-100","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",40,50,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-101","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",50,60,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-102","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",60,70,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-103","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",70,80,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-104","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",80,90,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-105","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",90,100,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-106","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",100,110,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-107","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",110,120,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-108","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 9 cm",120,130,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Finnland","Floe 3",,,62,,,134,47,,,,
"N-ICE15","FCF-109","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",0,13,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-110","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",13,23,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-111","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",23,33,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-112","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",33,43,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-113","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",43,53,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-114","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",53,63,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-115","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",63,73,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-116","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",73,83,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-117","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",83,95,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-118","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",95,105,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-119","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",105,115,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-120","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",115,125,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-121","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",125,135,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","FCF-122","N-ICE","R/V Lance","Secondary coring site",,80.9392,8.4875,776.5,23/05/2015 09:00,"Ice corer 9 cm",135,145,"Bacteria","Flow cytometry","Philipp Assmy; Hermanni Kaartokallio","Duplicates same number for Finnland","Floe 3",,,63,,,145,23,,,,
"N-ICE15","HPL-273","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,2650,5.2,300
"N-ICE15","HPL-274","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3000,4.8,300
"N-ICE15","HPL-275","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",20,40,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5425,4.7,300
"N-ICE15","HPL-276","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",40,60,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5580,3.8,300
"N-ICE15","HPL-277","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",60,80,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5500,3.1,300
"N-ICE15","HPL-278","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",80,100,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5550,0.8,300
"N-ICE15","HPL-279","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",100,120,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5420,0.2,300
"N-ICE15","HPL-280","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",120,132,"Sea ice algae","HPLC pigments","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3440,0.4,300
"N-ICE15","IAT-187","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,2650,5.2,90
"N-ICE15","IAT-188","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3000,4.8,90
"N-ICE15","IAT-189","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",20,40,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5425,4.7,90
"N-ICE15","IAT-190","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",40,60,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5580,3.8,90
"N-ICE15","IAT-191","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",60,80,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5500,3.1,90
"N-ICE15","IAT-192","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",80,100,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5550,0.8,90
"N-ICE15","IAT-193","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",100,120,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5420,0.2,90
"N-ICE15","IAT-194","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",120,132,"Sea ice algae","Ice algal taxonomy","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3440,0.4,90
"N-ICE15","MAA-126","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",20,40,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5425,4.7,300
"N-ICE15","MAA-127","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",40,60,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5580,3.8,300
"N-ICE15","MAA-128","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",60,80,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5500,3.1,300
"N-ICE15","MAA-129","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",80,100,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5550,0.8,300
"N-ICE15","MAA-130","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",100,120,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,5420,0.2,300
"N-ICE15","MAA-131","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",120,132,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3440,0.4,300
"N-ICE15","MAA-132","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,2650,5.2,300
"N-ICE15","MAA-133","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",10,20,"Sea ice algae","Mycosporine-like aminoacids","Philipp Assmy",,"Floe 3",,,"Bio1",,,132,47,,3000,4.8,300
"N-ICE15","MEI-050","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop",,"Floe 3",,,"Mei1",,,132,47,,1480,,1480
"N-ICE15","MEI-051","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop",,"Floe 3",,,"Mei2",,,132,47,,1420,,1420
"N-ICE15","MEI-052","N-ICE","R/V Lance","Main coring site",,81.2328,9.6369,1431.7,21/05/2015 12:00,"Ice corer 14 cm",0,10,"Meiofauna","Meiofauna taxonomy","Bodil Bluhm, UiT; Haakon Hop",,"Floe 3",,,"Mei3",,,132,47,,1480,,1480
"N-ICE15","NUT-1000","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",80,90,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,96,"9 to 14",,,4.6,
"N-ICE15","NUT-1001","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",90,100,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,96,"9 to 14",,,3.7,
"N-ICE15","NUT-1002","N-ICE","R/V Lance"," Site 3",,80.5465,8.5733,953.7,15/06/2015 12:00,"Ice corer 9 cm",0,10,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,96,"9 to 14",,,5.5,
"N-ICE15","NUT-1003","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",5,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1004","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",1,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1005","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",100,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1006","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",50,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1007","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",25,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1008","N-ICE","R/V Lance","On-ice CTD-089",89,80.5162,7.8885,829.9,16/06/2015 10:57,"On-ice CTD",15,,"Water","Nutrients","Paul Dodd; Philipp Assmy",,"Floe 4",,,,,,,,,,,
"N-ICE15","NUT-1009","N-ICE","R/V Lance","Ice core transect",,80.5495,8.5240,953.7,15/06/2015 12:00,"Ice corer 9 cm",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Coring transect","Floe 4",,,"Core1",,,94,5,,4000,4.8,
"N-ICE15","NUT-1010","N-ICE","R/V Lance","Ice core transect",,80.5495,8.5240,953.7,15/06/2015 12:00,"Ice corer 9 cm",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Coring transect","Floe 4",,,"Core2",,,95,32,,5550,6.8,
"N-ICE15","NUT-1011","N-ICE","R/V Lance","Ice core transect",,80.5495,8.5240,953.7,15/06/2015 12:00,"Ice corer 9 cm",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Coring transect","Floe 4",,,"Core3",,,74,6,,4100,5.4,
"N-ICE15","NUT-1012","N-ICE","R/V Lance","Ice core transect",,80.5495,8.5240,953.7,15/06/2015 12:00,"Ice corer 9 cm",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Coring transect","Floe 4",,,"Core4",,,98,21,,3100,2.6,
"N-ICE15","NUT-1013","N-ICE","R/V Lance","Ice core transect",,80.5495,8.5240,953.7,15/06/2015 12:00,"Ice corer 9 cm",,,"Water","Nutrients","Paul Dodd; Philipp Assmy","Coring transect","Floe 4",,,"Core5",,,87,17,,3100,3.8,
"N-ICE15","PAB-307","N-ICE","R/V Lance","Refrozen lead transect 4",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",10,25.5,"Sea ice algae","Particulate absorption","Mats Granskog","3 cores pooled","Floe 3",,,"Site4",,,25.5,5.25,,2280,6.6,200
"N-ICE15","PAB-308","N-ICE","R/V Lance","Refrozen lead transect 5",,81.2985,10.1559,1791,20/05/2015 12:00,"Ice corer 9 cm",0,10,"Sea ice algae","Particulate absorption","Mats Granskog","3 cores pooled","Floe 3",,,"Site5",,,25,5.75,,1600,7.2,200
